accession	Oxygen	pH	Salinity	Temperature
GB_GCA_020621865.1	aerobe	6.457316724	1.108580861	30.4808612
GB_GCA_020621905.1	aerobe	7.479665896	1.61937402	30.27285493
GB_GCA_020627685.1	aerobe	8.201846157	4.468065564	21.69851787
GB_GCA_020628265.1	aerobe	7.8049222	2.82885513	25.21017457
GB_GCA_020637515.1	aerobe	7.515094277	2.368219503	29.70148245
GB_GCA_020637555.1	aerobe	7.528160063	2.755885832	28.9933856
GB_GCA_020637595.1	aerobe	7.75309298	2.969387332	31.68779316
GB_GCA_020637755.1	aerobe	6.748067023	1.689899148	27.34225754
GB_GCA_020637775.1	aerobe	7.427691773	3.658428406	28.82109644
GB_GCA_020637795.1	aerobe	7.423903901	2.402476278	28.34610533
GB_GCA_020637805.1	aerobe	7.234645535	3.586286785	29.68407365
GB_GCA_020637855.1	aerobe	6.967835191	3.873800079	30.33587014
GB_GCA_020638195.1	aerobe	6.369148308	0	34.2082141
GB_GCA_020693165.1	aerobe	6.8831829	0	30.11721771
GB_GCA_020697055.1	aerobe	6.970539117	1.067190406	36.40656403
GB_GCA_020697385.1	aerobe	7.329844792	3.094870299	38.11412945
GB_GCA_020719775.1	aerobe	6.539098542	0.111509913	31.08572375
GB_GCA_020719895.1	anaerobe	6.749980887	2.440960008	34.27698548
GB_GCA_020720385.1	aerobe	7.14373318	0	30.70096971
GB_GCA_020721225.1	anaerobe	7.071298279	0	28.80563858
GB_GCA_020721255.1	anaerobe	6.18127825	0	26.60712959
GB_GCA_020721445.1	aerobe	7.743959576	0	23.40821466
GB_GCA_020721585.1	anaerobe	5.395936709	1.504122882	21.37682422
GB_GCA_020723185.1	aerobe	5.959756658	2.313127291	30.76347348
GB_GCA_020723855.1	anaerobe	6.523877088	1.337790326	44.41315239
GB_GCA_020725025.1	aerobe	7.321370676	1.718755491	38.06024982
GB_GCA_020725195.1	aerobe	6.714301204	1.689140928	40.04059982
GB_GCA_020832555.1	aerobe	8.33995737	2.540591131	27.85796589
GB_GCA_020832585.1	aerobe	8.24848806	1.953915723	28.94446428
GB_GCA_020833645.1	anaerobe	7.254180588	0	75.23627349
GB_GCA_020847675.1	aerobe	6.463132898	0.007453839	40.83952995
GB_GCA_020848075.1	aerobe	7.067233501	0.372868293	44.51124244
GB_GCA_020848435.1	aerobe	6.542886494	0	39.85732142
GB_GCA_020849475.1	aerobe	6.199091926	1.196045592	27.72148015
GB_GCA_020851255.1	aerobe	6.841148178	1.097265378	43.4659767
GB_GCA_020851615.1	aerobe	7.887614757	0	32.39261473
GB_GCA_020852865.1	aerobe	7.227788039	0	35.41984893
GB_GCA_020853025.1	aerobe	6.712713919	0	36.53943804
GB_GCA_021044545.1	aerobe	6.986454077	0.164684346	19.7048448
GB_GCA_021107755.1	aerobe	6.895965286	3.75481473	29.05930072
GB_GCA_021153985.1	aerobe	7.071223439	0	25.36498397
GB_GCA_021154985.1	aerobe	7.449402549	0	24.49222876
GB_GCA_021157485.1	aerobe	6.380396907	2.044149631	27.7708484
GB_GCA_021163845.1	anaerobe	7.2245709	3.456458647	29.41932032
GB_GCA_021166755.1	aerobe	7.458144201	1.670203518	35.36200116
GB_GCA_021166775.1	aerobe	7.155919638	0.46363553	29.74015732
GB_GCA_021166835.1	aerobe	6.951260366	2.65972086	41.39345832
GB_GCA_021208885.1	aerobe	7.577884564	1.258253336	31.54479255
GB_GCA_021286835.1	aerobe	5.106612087	1.042433071	33.71662613
GB_GCA_021286855.1	aerobe	6.630757169	0	35.61109944
GB_GCA_021287045.1	aerobe	6.506279884	0.603148865	31.29231868
GB_GCA_021297985.1	aerobe	7.949516796	0	27.01236222
GB_GCA_021298085.1	aerobe	7.885925291	0.845560595	27.97948224
GB_GCA_021299555.1	aerobe	7.673575138	0	31.44646819
GB_GCA_021299735.1	aerobe	7.429668174	0.112380437	22.95242999
GB_GCA_021299875.1	aerobe	7.598799142	0	24.5415431
GB_GCA_021300055.1	aerobe	7.374856934	0	29.65092013
GB_GCA_021300495.1	anaerobe	7.163361238	0	25.39278493
GB_GCA_021300575.1	aerobe	7.837613435	0.584073555	31.69489222
GB_GCA_021323335.1	aerobe	7.250494701	0.966110716	34.51912417
GB_GCA_021323775.1	aerobe	6.973661892	0.667292587	39.25875607
GB_GCA_021323795.1	aerobe	6.895816299	3.025712255	42.50613753
GB_GCA_021372495.1	facultative	6.076222751	0.602794998	37.47564191
GB_GCA_021373185.1	anaerobe	6.155360696	0.906911486	29.39407417
GB_GCA_021375695.1	aerobe	5.511870697	0	44.36588082
GB_GCA_021404545.1	aerobe	8.129444474	3.260506104	29.1019311
GB_GCA_021463505.1	facultative	7.159608508	1.284057045	40.06931043
GB_GCA_021555045.1	anaerobe	6.681462774	2.782395264	26.44664293
GB_GCA_021555075.1	aerobe	7.374064815	3.802808165	26.85662302
GB_GCA_021555105.1	aerobe	6.858354042	3.176929431	29.83536684
GB_GCA_021604645.1	aerobe	7.254299028	3.668206239	25.13020208
GB_GCA_021647505.1	aerobe	7.602708704	3.621255714	23.24890371
GB_GCA_021647745.1	aerobe	8.389120394	0.196908346	26.60670607
GB_GCA_021648025.1	anaerobe	7.587944361	2.350155256	26.33267676
GB_GCA_021648045.1	aerobe	7.786292845	1.864753687	23.26489002
GB_GCA_021648125.1	aerobe	7.946639364	2.092525005	22.16617523
GB_GCA_021648285.1	anaerobe	6.662167311	3.379331751	29.01285947
GB_GCA_021648485.1	aerobe	7.417310872	2.433109081	23.65204144
GB_GCA_021730785.1	aerobe	7.556558453	0.068663381	25.09576463
GB_GCA_021730905.1	aerobe	6.587423731	0	36.57533221
GB_GCA_021731215.1	anaerobe	7.209610159	0	24.97713475
GB_GCA_021731285.1	aerobe	7.175629916	0	25.14834148
GB_GCA_021731445.1	aerobe	7.45210246	0	26.15031203
GB_GCA_021732175.1	aerobe	6.860502684	0.214940809	33.23746829
GB_GCA_021732215.1	aerobe	7.379848503	0.609247164	30.85714117
GB_GCA_021732745.1	aerobe	7.138144585	0	29.16734996
GB_GCA_021732895.1	aerobe	7.694790244	0	29.45162376
GB_GCA_021737865.1	aerobe	6.727049904	0	20.65438819
GB_GCA_021737905.1	aerobe	7.355870719	0	27.53192512
GB_GCA_021738045.1	aerobe	7.138827165	0	26.65355654
GB_GCA_021738065.1	aerobe	6.870428557	0.386263652	29.50499295
GB_GCA_021738105.1	facultative	6.818205449	0.947801637	29.48024903
GB_GCA_021738345.1	aerobe	6.919913961	0	20.88926528
GB_GCA_021738385.1	aerobe	6.635295492	0	28.39196289
GB_GCA_021741145.1	anaerobe	7.051847052	1.569329699	23.71866228
GB_GCA_021741465.1	aerobe	7.391683717	0	22.11171575
GB_GCA_021766785.1	anaerobe	6.434846909	3.398445403	32.12620156
GB_GCA_021767845.1	aerobe	7.783418956	5.049975507	33.9712785
GB_GCA_021773055.1	aerobe	7.441101957	3.973648193	29.08336351
GB_GCA_021773155.1	aerobe	7.335648083	4.208389221	30.20067358
GB_GCA_021773435.1	aerobe	7.61990149	2.412267757	29.66498889
GB_GCA_021773555.1	aerobe	7.765996337	2.45883435	24.42687419
GB_GCA_021773565.1	aerobe	7.851444699	2.439884364	22.85942227
GB_GCA_021774355.1	aerobe	6.917019877	0	22.78129613
GB_GCA_021775095.1	aerobe	7.331404389	3.174371798	22.34939769
GB_GCA_021775105.1	aerobe	6.952772135	3.64794823	25.36123251
GB_GCA_021775275.1	aerobe	7.219066211	3.477540465	28.52132559
GB_GCA_021775315.1	aerobe	7.299830151	2.073743595	24.98645062
GB_GCA_021775355.1	aerobe	7.35806087	2.43636131	24.51935935
GB_GCA_021775375.1	aerobe	7.356856582	2.530576539	24.32386182
GB_GCA_021775385.1	aerobe	7.341992935	3.377540158	23.68267706
GB_GCA_021775425.1	facultative	7.51280903	3.624770049	27.16439229
GB_GCA_021775475.1	anaerobe	7.889854767	3.092523314	27.61170524
GB_GCA_021775495.1	aerobe	7.590273689	2.821775692	28.22483827
GB_GCA_021775525.1	aerobe	6.954464836	4.204237772	30.93966634
GB_GCA_021775575.1	aerobe	7.205929648	2.856819772	29.94510927
GB_GCA_021775805.1	aerobe	7.630998449	4.055884385	26.92691455
GB_GCA_021775835.1	aerobe	7.633022664	3.676746716	25.88726953
GB_GCA_021776055.1	aerobe	7.542056728	2.608145843	33.05070558
GB_GCA_021776095.1	anaerobe	7.30593902	2.602590586	34.23050604
GB_GCA_021776115.1	anaerobe	7.525492529	2.114245306	34.43051532
GB_GCA_021776145.1	aerobe	7.2907143	3.08510896	31.96935673
GB_GCA_021776235.1	aerobe	6.974883822	2.731695007	28.22173054
GB_GCA_021777915.1	aerobe	5.889625207	0	33.91680332
GB_GCA_021779835.1	aerobe	6.076553227	0	26.12648528
GB_GCA_021780975.1	aerobe	4.668661253	0.179440766	37.06732881
GB_GCA_021781575.1	aerobe	5.938674467	0.191388956	33.88322906
GB_GCA_021783175.1	aerobe	5.505096558	0.327963159	32.27967964
GB_GCA_021783435.1	aerobe	5.531394279	0.576296489	32.5819668
GB_GCA_021783455.1	anaerobe	6.205958336	0.730382952	35.05821516
GB_GCA_021783695.1	aerobe	5.347549872	0.556911826	30.22036214
GB_GCA_021783995.1	aerobe	5.029679775	0.603626418	29.51065284
GB_GCA_021784115.1	facultative	6.199023622	0.862778748	32.0690806
GB_GCA_021784125.1	aerobe	6.140287754	0.325603804	38.49696747
GB_GCA_021787175.1	aerobe	5.557787074	0.602209149	34.60392593
GB_GCA_021787435.1	aerobe	5.237149077	0	29.92038227
GB_GCA_021788645.1	anaerobe	5.443030201	0	35.82196998
GB_GCA_021789215.1	anaerobe	6.489407094	0	34.12365882
GB_GCA_021789735.1	anaerobe	5.845382432	0	35.3364885
GB_GCA_021789935.1	anaerobe	6.009280324	0	33.00196648
GB_GCA_021791055.1	anaerobe	7.1885625	1.356887355	42.42011827
GB_GCA_021792335.1	anaerobe	6.056840087	0.759652282	31.73838368
GB_GCA_021793155.1	aerobe	5.740959764	0	32.32345668
GB_GCA_021794335.1	aerobe	3.896809666	0	36.39961379
GB_GCA_021795395.1	aerobe	5.075627377	0.263981179	30.63826672
GB_GCA_021798395.1	aerobe	5.125888716	1.576044218	37.52824827
GB_GCA_021801705.1	anaerobe	6.422327495	0.881023802	31.8202413
GB_GCA_021802545.1	aerobe	4.692839135	0	32.39179938
GB_GCA_021802555.1	aerobe	5.279161244	0.608415415	36.94064085
GB_GCA_021802655.1	anaerobe	5.480568676	0	33.15576463
GB_GCA_021802945.1	aerobe	6.078326171	1.270621449	33.05645951
GB_GCA_021804595.1	facultative	5.081270184	0.938541862	33.12520442
GB_GCA_021804825.1	aerobe	5.647265987	0	22.99528769
GB_GCA_021805805.1	aerobe	5.46462903	1.163466156	32.73750205
GB_GCA_021805825.1	aerobe	5.693761014	1.46671164	37.91609575
GB_GCA_021807785.1	aerobe	5.683128517	0	29.85715415
GB_GCA_021808315.1	aerobe	4.67303766	0	25.38215859
GB_GCA_021808445.1	aerobe	5.698411485	1.567497973	35.81427225
GB_GCA_021811085.1	anaerobe	6.515795462	0	33.1976925
GB_GCA_021811205.1	aerobe	4.658508788	0	31.3096811
GB_GCA_021811225.1	aerobe	6.087497281	0	33.84528563
GB_GCA_021811235.1	facultative	6.726419306	1.517091297	30.18985423
GB_GCA_021812385.1	aerobe	6.190400312	0	29.59295513
GB_GCA_021813275.1	aerobe	6.153716558	0.605041021	42.67131284
GB_GCA_021813595.1	anaerobe	3.850469029	0	38.35463232
GB_GCA_021813645.1	aerobe	6.329270905	0	33.71407264
GB_GCA_021813805.1	aerobe	5.743001139	0	33.23889177
GB_GCA_021814605.1	aerobe	5.226510368	0.133764321	36.67632229
GB_GCA_021815805.1	aerobe	5.594042215	1.266731297	35.54599386
GB_GCA_021816585.1	aerobe	5.662341981	2.095898196	36.13251183
GB_GCA_021816925.1	aerobe	5.753218766	0	37.24973103
GB_GCA_021817985.1	aerobe	5.542849959	0.552393432	35.75017356
GB_GCA_021818065.1	aerobe	5.390906568	0	32.23311416
GB_GCA_021819085.1	aerobe	5.283821683	0.958584967	39.52569198
GB_GCA_021819985.1	anaerobe	5.980214021	0	34.23175784
GB_GCA_021820845.1	aerobe	5.970602031	0.999810292	32.851473
GB_GCA_021821945.1	aerobe	5.447320749	0.462553965	32.57888544
GB_GCA_021822485.1	aerobe	4.131058191	0	38.08325433
GB_GCA_021825225.1	aerobe	6.171553736	0	36.91580164
GB_GCA_021825505.1	facultative	5.290991529	1.215509963	33.05501764
GB_GCA_021825785.1	anaerobe	6.035967046	0	33.66025692
GB_GCA_021827145.1	aerobe	4.875822682	2.050835485	37.41907805
GB_GCA_021828605.1	aerobe	4.332270516	0	21.72337254
GB_GCA_021830925.1	aerobe	5.77235957	1.590385165	36.50041574
GB_GCA_021831025.1	aerobe	3.55587272	0	40.38624835
GB_GCA_021840255.1	anaerobe	5.497965138	0	32.3321804
GB_GCA_021841865.1	aerobe	5.692276591	1.616384939	33.89101371
GB_GCA_021845505.1	aerobe	6.020443472	1.943350246	36.67915367
GB_GCA_021845685.1	aerobe	3.184594125	0.761953691	37.66707566
GB_GCA_021845865.1	aerobe	6.325142808	1.164797475	33.67501251
GB_GCA_021845885.1	anaerobe	5.422200688	0	36.86195203
GB_GCA_021845965.1	aerobe	6.649315522	1.092942729	35.40885683
GB_GCA_021846025.1	aerobe	5.899140169	0.406263021	29.8468868
GB_GCA_021846965.1	aerobe	5.763772079	1.91227737	34.78423679
GB_GCA_021847015.1	aerobe	5.896134772	0	33.29900056
GB_GCA_021847175.1	aerobe	5.673393535	0	33.07135219
GB_GCA_021847305.1	aerobe	5.704595496	1.351972176	31.82646185
GB_GCA_021847345.1	aerobe	5.480084439	1.696939796	34.75721528
GB_GCA_021847835.1	aerobe	6.572698612	2.409048235	33.42743557
GB_GCA_021848325.1	aerobe	6.38626451	0	36.3972421
GB_GCA_021848345.1	aerobe	5.756351043	1.537782946	37.55892289
GB_GCA_021848545.1	aerobe	5.2881003	0.818658111	29.43310869
GB_GCA_021848725.1	aerobe	5.971667346	0	33.39216441
GB_GCA_021848825.1	anaerobe	5.36103255	0	34.34879178
GB_GCA_021849425.1	aerobe	5.071373119	0	27.55553676
GB_GCA_021849505.1	aerobe	6.847008516	0.669138893	32.59490787
GB_GCA_021849595.1	aerobe	5.114257353	0	34.87654244
GB_GCA_021851345.1	aerobe	5.41228769	0	29.77377529
GB_GCA_021851875.1	aerobe	5.600046128	1.627867008	29.42911449
GB_GCA_022041995.1	aerobe	6.852648077	0.728059886	32.68740336
GB_GCA_022340185.1	aerobe	6.917346757	2.818294512	33.20690597
GB_GCA_022340245.1	aerobe	6.497139325	3.462602297	35.73712815
GB_GCA_022340285.1	aerobe	6.863261637	1.401900789	43.22717
GB_GCA_022340315.1	aerobe	7.776701882	3.464233639	32.75186404
GB_GCA_022340345.1	aerobe	6.873310978	2.602467225	34.48867169
GB_GCA_022340385.1	aerobe	7.529836121	2.340147664	26.43372246
GB_GCA_022340615.1	aerobe	5.666880568	0.745870017	32.59244895
GB_GCA_022340705.1	anaerobe	7.023069445	1.089537505	42.83861874
GB_GCA_022340825.1	aerobe	6.787263805	4.220418702	39.01038612
GB_GCA_022360595.1	anaerobe	7.480703062	5.250355358	32.73110222
GB_GCA_022360615.1	aerobe	8.125829545	3.725476503	33.04317884
GB_GCA_022360775.1	aerobe	7.384998843	3.899360465	25.27436075
GB_GCA_022425445.1	aerobe	7.820776278	1.428780219	26.35404341
GB_GCA_022425845.1	aerobe	7.614104954	2.832998463	28.97300603
GB_GCA_022447275.1	aerobe	8.14587212	2.374924416	25.46959382
GB_GCA_022448925.1	aerobe	7.993859778	2.693214274	25.08853518
GB_GCA_022451485.1	aerobe	7.455727314	2.170642896	31.96378963
GB_GCA_022563505.1	aerobe	7.587944592	2.598143017	28.54160235
GB_GCA_022564115.1	aerobe	6.939615434	1.9013561	31.92833832
GB_GCA_022567775.1	aerobe	7.770156226	3.409390349	31.43746122
GB_GCA_022572685.1	anaerobe	7.914645305	2.217340284	37.38079548
GB_GCA_022600345.1	aerobe	7.496317269	2.687999945	24.98760035
GB_GCA_022627515.1	aerobe	6.935059342	2.727269747	30.72608816
GB_GCA_022712755.1	aerobe	7.290227673	3.194304434	21.09857323
GB_GCA_022729835.1	anaerobe	6.269766309	2.758296978	28.31791416
GB_GCA_022730375.1	aerobe	5.636300839	0.451865176	31.70214907
GB_GCA_022736605.1	aerobe	5.794342524	0	27.92326331
GB_GCA_022758925.1	aerobe	7.098306425	0	26.08844841
GB_GCA_022760435.1	aerobe	7.674700384	3.107225301	29.62116294
GB_GCA_022763245.1	aerobe	7.663199503	3.918988671	30.88809495
GB_GCA_022763305.1	aerobe	7.981255348	3.680779163	29.75559867
GB_GCA_022763485.1	aerobe	7.602984715	4.473245522	27.99695729
GB_GCA_022819985.1	aerobe	7.350435092	2.971537517	38.62319221
GB_GCA_022822625.1	anaerobe	8.108635041	4.011230203	32.73719438
GB_GCA_022822665.1	aerobe	7.436601478	3.757550717	34.57502224
GB_GCA_022823405.1	aerobe	8.066451617	4.456756286	33.6608475
GB_GCA_022823625.1	aerobe	8.014145665	4.721102796	33.79217305
GB_GCA_022824145.1	aerobe	7.75371542	3.661798901	31.44046973
GB_GCA_022824525.1	aerobe	7.93033639	3.134211768	29.39883331
GB_GCA_022824665.1	aerobe	8.021614226	4.234532511	30.6539794
GB_GCA_022824965.1	aerobe	7.768891086	6.237285008	35.59014695
GB_GCA_022826305.1	aerobe	7.388395091	4.048544937	33.28946688
GB_GCA_022826385.1	aerobe	7.684846959	3.35248875	29.28711116
GB_GCA_022841325.1	aerobe	7.119545699	0.709560706	29.06736072
GB_GCA_022841625.1	aerobe	6.86666236	1.007945907	39.37847695
GB_GCA_022841665.1	aerobe	6.658111016	1.5268885	37.48701047
GB_GCA_022841885.1	facultative	7.253085353	0.245621951	31.38978384
GB_GCA_022842305.1	aerobe	7.47262282	0	28.34305932
GB_GCA_022842325.1	aerobe	6.73412917	1.059612545	27.1082314
GB_GCA_022842595.1	aerobe	7.675762033	0	24.64013294
GB_GCA_022842825.1	aerobe	7.554543262	0	31.1016985
GB_GCA_022843145.1	aerobe	7.254840826	1.322740118	29.15212253
GB_GCA_022843165.1	aerobe	7.107481614	1.856923401	36.15603899
GB_GCA_022843705.1	aerobe	7.166797447	1.065903497	37.07986316
GB_GCA_022843905.1	aerobe	7.742802019	0.791925432	27.94275606
GB_GCA_022843925.1	aerobe	6.908861144	0.496174669	28.67096614
GB_GCA_022843945.1	aerobe	7.095614264	1.770627524	32.11548958
GB_GCA_022843955.1	aerobe	7.586921133	0.959900182	31.7693974
GB_GCA_022843985.1	aerobe	8.151101402	1.007903814	31.3173318
GB_GCA_022844045.1	aerobe	7.212980759	0.27678484	33.86387088
GB_GCA_022844205.1	aerobe	7.342715979	1.864483938	37.68645714
GB_GCA_022844225.1	aerobe	7.19793794	2.739217603	36.0270897
GB_GCA_022844385.1	aerobe	7.518809786	0.512238663	25.98331144
GB_GCA_022844465.1	aerobe	7.11706272	0.322145638	32.79248234
GB_GCA_022844485.1	aerobe	7.092789421	2.475846243	39.5060689
GB_GCA_022844525.1	aerobe	7.062224719	1.359480948	36.0334403
GB_GCA_022844545.1	aerobe	7.114742965	0.489836915	40.74494924
GB_GCA_023134935.1	aerobe	7.589833145	2.759180118	27.67791618
GB_GCA_023145215.1	aerobe	6.882044809	4.624374719	32.71029663
GB_GCA_023150065.1	aerobe	6.552458752	0.267521341	27.53104886
GB_GCA_023150195.1	aerobe	6.779018802	0.443085849	27.84909197
GB_GCA_023150375.1	aerobe	7.673566127	0.318786035	34.18794037
GB_GCA_023150455.1	aerobe	6.917724336	1.479671287	38.42120877
GB_GCA_023228705.1	aerobe	7.338479604	3.242286144	30.21735176
GB_GCA_023228785.1	aerobe	7.125456864	2.636221374	29.45166934
GB_GCA_023229025.1	anaerobe	7.091750346	1.710580789	29.94680766
GB_GCA_023229105.1	anaerobe	6.917708015	1.431855099	29.44263055
GB_GCA_023229685.1	anaerobe	6.413731017	0	33.19027401
GB_GCA_023229695.1	anaerobe	6.300642874	2.827875103	27.09780582
GB_GCA_023229845.1	aerobe	6.126531614	0.867247488	28.99061847
GB_GCA_023230755.1	aerobe	6.928934885	1.304074791	30.41166786
GB_GCA_023248415.1	anaerobe	6.205509519	0.20408037	40.33269496
GB_GCA_023248995.1	anaerobe	7.118359368	0.310018185	48.52988167
GB_GCA_023249095.1	aerobe	7.224411477	1.896203464	42.29538824
GB_GCA_023250475.1	anaerobe	6.006717337	1.346007363	26.52651717
GB_GCA_023253715.1	aerobe	7.42868609	2.891900131	30.08461286
GB_GCA_023254115.1	aerobe	6.796923236	0.394506362	33.63941489
GB_GCA_023254495.1	aerobe	7.527913123	1.531233142	32.03416443
GB_GCA_023255355.1	aerobe	7.604236933	1.872758068	28.76929648
GB_GCA_023255415.1	aerobe	7.535220856	0	23.06208486
GB_GCA_023255445.1	aerobe	6.646981927	0.884228583	30.98614082
GB_GCA_023255715.1	aerobe	5.200508043	0.072471059	34.16295558
GB_GCA_023255755.1	aerobe	4.136251667	0	34.16555221
GB_GCA_023255875.1	anaerobe	6.543028105	0.931503057	83.30567689
GB_GCA_023256195.1	aerobe	4.954721407	0.761677819	44.46318482
GB_GCA_023258775.1	aerobe	7.359023808	0	30.26610302
GB_GCA_023259175.1	aerobe	6.58094908	0	20.50090768
GB_GCA_023259355.1	aerobe	6.630713918	0	33.2957227
GB_GCA_023260315.1	anaerobe	6.943353453	0	29.2683571
GB_GCA_023260655.1	aerobe	7.454244284	0.268139361	28.4714498
GB_GCA_023260835.1	aerobe	7.166408162	1.602036923	21.21528443
GB_GCA_023260935.1	aerobe	7.803176811	0.039303261	28.77145595
GB_GCA_023261135.1	aerobe	7.681255083	0.452312816	30.80152647
GB_GCA_023263105.1	aerobe	7.769812227	2.254969853	26.9037232
GB_GCA_023263735.1	aerobe	7.729619634	0	26.6482574
GB_GCA_023263855.1	aerobe	8.092142107	2.37048294	26.85481255
GB_GCA_023266195.1	anaerobe	5.896006465	0	31.5456596
GB_GCA_023266235.1	anaerobe	6.567892499	0	38.6127344
GB_GCA_023266245.1	anaerobe	7.015832133	0.331156951	44.55550178
GB_GCA_023266455.1	aerobe	6.649443808	2.181863589	38.08292627
GB_GCA_023266845.1	aerobe	6.820370885	0.850825749	36.7416717
GB_GCA_023268955.1	aerobe	7.165878776	2.147989527	27.36507429
GB_GCA_023269635.1	aerobe	7.241543129	0.114905237	44.82911154
GB_GCA_023379705.1	anaerobe	6.131636294	1.539280172	27.01002362
GB_GCA_023382135.1	aerobe	7.556747311	0	43.63136417
GB_GCA_023383035.1	aerobe	7.333677184	1.92285229	41.02642401
GB_GCA_023383795.1	aerobe	7.208298002	0.795695747	44.82092289
GB_GCA_023384005.1	aerobe	7.223188228	2.002879253	36.96247155
GB_GCA_023386635.1	aerobe	6.732146165	1.603967975	36.72174334
GB_GCA_023386885.1	aerobe	6.484537394	1.303791604	31.72810832
GB_GCA_023387335.1	aerobe	6.813482622	1.117730307	37.01417526
GB_GCA_023387555.1	aerobe	7.223053504	1.508792471	35.67949851
GB_GCA_023387695.1	aerobe	6.713010544	0	29.57260119
GB_GCA_023387735.1	aerobe	6.91822238	0.834031996	33.15772191
GB_GCA_023387775.1	aerobe	7.2454379	1.579034778	34.00289053
GB_GCA_023388935.1	aerobe	6.530886003	0.532793166	32.81626741
GB_GCA_023389055.1	aerobe	7.183474688	2.601003498	41.42478692
GB_GCA_023389175.1	aerobe	7.208614343	1.810966272	39.3413658
GB_GCA_023389425.1	aerobe	6.167625978	0.160850968	29.3327451
GB_GCA_023390705.1	aerobe	7.167518455	1.93716377	40.87135451
GB_GCA_023390955.1	aerobe	6.741104339	0.415410791	28.97832101
GB_GCA_023390985.1	aerobe	6.928122036	0.878178376	38.0095459
GB_GCA_023391175.1	aerobe	6.59269774	0	35.54173395
GB_GCA_023392035.1	aerobe	6.710721571	0.974104829	30.72545962
GB_GCA_023392135.1	aerobe	7.757990156	2.939487419	40.04442602
